#entry_id	catalog	external_id	external_url	name	description	entry_type	mnm_user_id	q	matched_on	on wikidata
41714002	1070	1894-4183	https://doaj.org/toc/1894-4183	Bergen Journal of Criminal Law and Criminal Justice	"Academic journal published by University of Bergen , covering the subjects:  Law: Law in general. Comparative and uniform law. Jurisprudence: Comparative law. International uniform law: Criminal law and procedure"	Q737498	78209	Q50814819	2.01803E+13	
41714003	1070	1894-5562	https://doaj.org/toc/1894-5562	Journal of Media Innovations	"Academic journal published by University of Oslo, Centre for Research on Media Innovations (CRMI) , covering the subjects:  Language and Literature: Philology. Linguistics: Communication. Mass media"	Q737498	78209	Q50814817	2.01803E+13	
41714004	1070	1894-5988	https://doaj.org/toc/1894-5988	FLEKS: Scandinavian Journal of Intercultural Theory and Practice	"Academic journal published by Oslo and Akershus University College of Applied Sciences , covering the subjects:  General Works"	Q737498	78209	Q50814816	2.01803E+13	
41714005	1070	1894-7875	https://doaj.org/toc/1894-7875	Scandinavian Journal for Leadership & Theology	"Academic journal published by Ansgar Teologiske Høgskole, Örebro Teologiska Högskola, Høyskolen for Ledelse og Teologi , covering the subjects:  Philosophy. Psychology. Religion: Practical Theology"	Q737498	78209	Q50814815	2.01803E+13	
41714006	1070	1894-8693	https://doaj.org/toc/1894-8693	Nordisk Politiforskning	"Academic journal published by Universitetsforlaget , covering the subjects:  Law: Law in general. Comparative and uniform law. Jurisprudence"	Q737498	78209	Q50814814	2.01803E+13	
41711020	1070	1895-7595	https://doaj.org/toc/1895-7595	Journal of Machine Engineering	"Academic journal published by Publishing House of Wrocław Board of Scientific Technical Societies Federation NOT , covering the subjects:  Technology: Mechanical engineering and machinery"	Q737498	458243	Q50667905	2.01803E+13	
41711021	1070	1896-0596	https://doaj.org/toc/1896-0596	Transport Problems	"Academic journal published by Silesian University of Technology , covering the subjects:  Technology: Engineering (General). Civil engineering (General): Transportation engineering"	Q737498	458243	Q50667907	2.01803E+13	
41711022	1070	1896-1460	https://doaj.org/toc/1896-1460	Dissertations of Cultural Landscape Commission	"Academic journal published by The Cultural Landscape Commission of the Polish Geographical Society , covering the subjects:  Geography. Anthropology. Recreation: Human ecology. Anthropogeography"	Q737498	458243	Q50667920	2.01803E+13	
41711023	1070	1896-3307	https://doaj.org/toc/1896-3307	Werkwinkel: Journal of Low Countries and South African Studies	"Academic journal published by De Gruyter Open , covering the subjects:  Language and Literature"	Q737498	458243	Q50667928	2.01803E+13	
41711024	1070	1897-3310	https://doaj.org/toc/1897-3310	Archives of Foundry Engineering	"Academic journal published by De Gruyter Open , covering the subjects:  Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials"	Q737498	458243	Q50667921	2.01803E+13	
41714007	1070	1897-4287	https://doaj.org/toc/1897-4287	Hereditary Cancer in Clinical Practice	"Academic journal published by BioMed Central , covering the subjects:  Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including cancer and carcinogens | Science: Biology (General): Genetics"	Q737498	78209	Q1843481	2.01803E+13	
41711025	1070	1897-5100	https://doaj.org/toc/1897-5100	Acta Geographica Silesiana	"Academic journal published by Faculty of Earth Sciences , covering the subjects:  Geography. Anthropology. Recreation: Physical geography"	Q737498	458243	Q50667932	2.01803E+13	
41711026	1070	1897-659X	https://doaj.org/toc/1897-659X	Zeszyt Naukowy Wyższej Szkoły Zarządzania i Bankowości w Krakowie	"Academic journal published by Wyższa Szkoła Zarządzania i Bankowości w Krakowie , covering the subjects:  Social Sciences: Industries. Land use. Labor: Management. Industrial management | Social Sciences: Industries. Land use. Labor: Economic growth, deve"	Q737498	458243	Q50667935	2.01803E+13	
41714008	1070	1898-0198	https://doaj.org/toc/1898-0198	Folia Oeconomica Stetinensia	"Academic journal published by De Gruyter Open , covering the subjects:  Social Sciences: Finance | Social Sciences: Economic theory. Demography"	Q737498	78209	Q50814813	2.01803E+13	
41714009	1070	1898-0295	https://doaj.org/toc/1898-0295	Acta Biologica Cracoviensia Series Botanica	"Academic journal published by De Gruyter Open , covering the subjects:  Agriculture: Plant culture | Science: Botany"	Q737498	78209	Q50814812	2.01803E+13	
41711027	1070	1898-1143	https://doaj.org/toc/1898-1143	Managerial Economics	"Academic journal published by Exeley Inc. , covering the subjects:  Social Sciences: Industries. Land use. Labor: Economic growth, development, planning"	Q737498	458243	Q50667942	2.01803E+13	
41711028	1070	1898-4509	https://doaj.org/toc/1898-4509	Securitologia	"Academic journal published by Collegium Civitas , covering the subjects:  Technology: Technology (General): Industrial directories: Industrial safety. Industrial accident prevention | Political science"	Q737498	458243	Q50667943	2.01803E+13	
41714010	1070	1898-9934	https://doaj.org/toc/1898-9934	Formalized Mathematics	"Academic journal published by De Gruyter Open , covering the subjects:  Science: Mathematics"	Q737498	78209	Q50814811	2.01803E+13	
41711029	1070	1899-0665	https://doaj.org/toc/1899-0665	Budownictwo i Architektura	"Academic journal published by Lublin University of Technology , covering the subjects:  Fine Arts: Architecture | Technology: Engineering (General). Civil engineering (General) | Technology: Building construction: Architectural engineering. Structural eng"	Q737498	458243	Q50667946	2.01803E+13	
41714011	1070	1899-1955	https://doaj.org/toc/1899-1955	Human Movement	"Academic journal published by De Gruyter Open , covering the subjects:  Geography. Anthropology. Recreation: Recreation. Leisure: Sports"	Q737498	78209	Q50814810	2.01803E+13	
41714012	1070	1899-4741	https://doaj.org/toc/1899-4741	Polish Journal of Chemical Technology	"Academic journal published by De Gruyter Open , covering the subjects:  Science: Chemistry"	Q737498	78209	Q11821781	2.01803E+13	
41714013	1070	1899-4849	https://doaj.org/toc/1899-4849	Physical Culture and Sport: Studies and Research	"Academic journal published by De Gruyter Open , covering the subjects:  Geography. Anthropology. Recreation: Recreation. Leisure: Sports"	Q737498	78209	Q50814809	2.01803E+13	
41711030	1070	1899-5241	https://doaj.org/toc/1899-5241	Journal of Agribusiness and Rural Development	"Academic journal published by University of Life Sciences in Poznań , covering the subjects:  Agriculture: Agriculture (General) | Social Sciences: Industries. Land use. Labor: Special industries and trades: Agricultural industries"	Q737498	458243	Q50667948	2.01803E+13	
41714014	1070	1899-7562	https://doaj.org/toc/1899-7562	Journal of Human Kinetics	"Academic journal published by De Gruyter Open , covering the subjects:  Medicine: Internal medicine: Special situations and conditions: Sports medicine"	Q737498	78209	Q50814807	2.01803E+13	
41711031	1070	1900-3080	https://doaj.org/toc/1900-3080	Revista Nacional de Odontología	"Academic journal published by Fondo Editorial Universidad Cooperativa de Colombia , covering the subjects:  Medicine: Dentistry"	Q737498	458243	Q50667951	2.01803E+13	
41711032	1070	1900-3099	https://doaj.org/toc/1900-3099	Pensando Psicología	"Academic journal published by Fondo Editorial Universidad Cooperativa de Colombia , covering the subjects:  Philosophy. Psychology. Religion: Psychology: Consciousness. Cognition"	Q737498	458243	Q50667955	2.01803E+13	
41711033	1070	1900-3803	https://doaj.org/toc/1900-3803	Entramado	"Academic journal published by Universidad Libre , covering the subjects:  Social Sciences: Social sciences (General)"	Q737498	78209	Q50431985	2.01803E+13	
41711034	1070	1900-5407	https://doaj.org/toc/1900-5407	Antípoda: Revista de Antropología y Arqueología	"Academic journal published by Universidad de los Andes (Bogotá) , covering the subjects:  Geography. Anthropology. Recreation: Anthropology | Auxiliary sciences of history: Archaeology"	Q737498	458243	Q50667959	2.01803E+13	
41711035	1070	1900-6608	https://doaj.org/toc/1900-6608	Publicaciones e Investigación	"Academic journal published by Universidad Nacional Abierta y a Distancia , covering the subjects:  Technology: Engineering (General). Civil engineering (General)"	Q737498	458243	Q50667963	2.01803E+13	
41711036	1070	1900-6896	https://doaj.org/toc/1900-6896	Revista Colombiana de Bioética	"Academic journal published by Universidad El Bosque , covering the subjects:  Medicine: Medicine (General): Medical philosophy. Medical ethics | Philosophy. Psychology. Religion: Ethics"	Q737498	458243	Q50667968	2.01803E+13	
41711037	1070	1900-771X	https://doaj.org/toc/1900-771X	Ingeniería Investigación y Desarrollo	"Academic journal published by Universidad Pedagógica y Tecnológica de Colombia , covering the subjects:  Technology: Engineering (General). Civil engineering (General) | Technology: Technology (General)"	Q737498	458243	Q50667972	2.01803E+13	
41711038	1070	1901-3809	https://doaj.org/toc/1901-3809	Synergies Pays Scandinaves	"Academic journal published by Groupe d’Etudes et de Recherches pour le Français Langue Internationale (GERFLINT) , covering the subjects:  Language and Literature"	Q737498	458243	Q50667979	2.01803E+13	
41714015	1070	1901-9726	https://doaj.org/toc/1901-9726	MedieKultur: Journal of Media and Communication Research	"Academic journal published by Sammenslutningen af Medieforskere i Danmark (SMID) , covering the subjects:  Language and Literature: Philology. Linguistics: Communication. Mass media"	Q737498	78209	Q50814806	2.01803E+13	
41711039	1070	1902-0465	https://doaj.org/toc/1902-0465	Language at Work : Bridging Theory and Practice	"Academic journal published by Aarhus University , covering the subjects:  Language and Literature: Philology. Linguistics"	Q737498	458243	Q50667983	2.01803E+13	
41714016	1070	1903-220X	https://doaj.org/toc/1903-220X	Wildlife Biology	"Academic journal published by BioOne , covering the subjects:  Science: Biology (General) | Science: Zoology"	Q737498	78209	Q15759265	2.01803E+13	
41714017	1070	1903-248X	https://doaj.org/toc/1903-248X	Læring og Medier	"Academic journal published by Statsbiblioteket , covering the subjects:  Education: Theory and practice of education"	Q737498	78209	Q50814805	2.01803E+13	
41714018	1070	1903-7031	https://doaj.org/toc/1903-7031	Qualitative Studies	"Academic journal published by State Library & Aalborg University , covering the subjects:  Social Sciences: Social sciences (General)"	Q737498	78209	Q50814804	2.01803E+13	
41711040	1070	1903-8143	https://doaj.org/toc/1903-8143	Cepra-Striben	"Academic journal published by University College of Northern Denmark , covering the subjects:  Education: Special aspects of education"	Q737498	458243	Q50667986	2.01803E+13	
41711041	1070	1905-7873	https://doaj.org/toc/1905-7873	Maejo International Journal of Science and Technology	"Academic journal published by Maejo University , covering the subjects:  Technology: Technology (General) | Science: Science (General)"	Q737498	458243	Q50667989	2.01803E+13	
41711042	1070	1905-9922	https://doaj.org/toc/1905-9922	"Journal of Education, Mahasarakham University"	"Academic journal published by Mahasarakham University , covering the subjects:  Education: Education (General)"	Q737498	458243	Q50667995	2.01803E+13	
41711043	1070	1906-1714	https://doaj.org/toc/1906-1714	EnvironmentAsia	"Academic journal published by Thai Society of Higher Eduction Institutes on Environment , covering the subjects:  Geography. Anthropology. Recreation: Environmental sciences"	Q737498	458243	Q50667998	2.01803E+13	
41711044	1070	1906-862X	https://doaj.org/toc/1906-862X	International School Bangkok Journal of Physics	"Academic journal published by International School Bangkok , covering the subjects:  Science: Physics"	Q737498	458243	Q50668004	2.01803E+13	
41711045	1070	1907-0853	https://doaj.org/toc/1907-0853	DeReMa (Development Research of Management): Jurnal Manajemen	"Academic journal published by Universitas Pelita Harapan , covering the subjects:  Social Sciences: Commerce: Business"	Q737498	458243	Q50668006	2.01803E+13	
41711046	1070	1907-087X	https://doaj.org/toc/1907-087X	Biodidaktika: Jurnal Biologi dan Pembelajarannya	"Academic journal published by Universitas Sultan Ageng Tirtayasa , covering the subjects:  Education: Education (General) | Science: Biology (General)"	Q737498	458243	Q50668009	2.01803E+13	
41711047	1070	1907-0993	https://doaj.org/toc/1907-0993	Farabi	"Academic journal published by IAIN Sultan Amai Gorontalo , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	458243	Q50668012	2.01803E+13	
41711048	1070	1907-1434	https://doaj.org/toc/1907-1434	J@ti Undip: Jurnal Teknik Industri	"Academic journal published by Diponegoro University , covering the subjects:  Technology: Technology (General): Industrial engineering. Management engineering"	Q737498	458243	Q50668018	2.01803E+13	
41711049	1070	1907-1736	https://doaj.org/toc/1907-1736	Al-Adyan	"Academic journal published by UIN Raden Intan Lampung , covering the subjects:  Philosophy. Psychology. Religion: Religions. Mythology. Rationalism: Religion (General)"	Q737498	458243	Q50668025	2.01803E+13	
41711050	1070	1907-1760	https://doaj.org/toc/1907-1760	Jurnal Peternakan Indonesia	"Academic journal published by Universitas Andalas , covering the subjects:  Agriculture: Animal culture"	Q737498	458243	Q50668076	2.01803E+13	
41711051	1070	1907-2902	https://doaj.org/toc/1907-2902	Jurnal Kependudukan Indonesia	"Academic journal published by Research Center for Population , covering the subjects:  Social Sciences: Economic theory. Demography: Demography. Population. Vital events"	Q737498	458243	Q50668075	2.01803E+13	
41711052	1070	1907-3062	https://doaj.org/toc/1907-3062	Universa Medicina	"Academic journal published by Trisakti University Press , covering the subjects:  Medicine: Medicine (General)"	Q737498	458243	Q50668078	2.01803E+13	
41711053	1070	1907-3216	https://doaj.org/toc/1907-3216	Varia Justicia	"Academic journal published by Universitas Muhammadiyah Magelang , covering the subjects:  Law: Law in general. Comparative and uniform law. Jurisprudence"	Q737498	458243	Q50668074	2.01803E+13	
41711054	1070	1907-3275	https://doaj.org/toc/1907-3275	Piramida	"Academic journal published by Universitas Udayana , covering the subjects:  Social Sciences: Economic theory. Demography: Demography. Population. Vital events"	Q737498	458243	Q50668080	2.01803E+13	
41711055	1070	1907-3720	https://doaj.org/toc/1907-3720	Dinamika Pendidikan	"Academic journal published by Universitas Negeri Semarang , covering the subjects:  Education: Education (General)"	Q737498	458243	Q50668651	2.01803E+13	
41711056	1070	1907-512X	https://doaj.org/toc/1907-512X	Profesi (Profesional Islam): Media Publikasi Penelitian	"Academic journal published by STIKES PKU Muhammadiyah Surakarta , covering the subjects:  Medicine: Medicine (General)"	Q737498	458243	Q50668658	2.01803E+13	
41711057	1070	1907-5626	https://doaj.org/toc/1907-5626	Ecotrophic: Journal of Environmental Science	"Academic journal published by Universitas Udayana , covering the subjects:  Geography. Anthropology. Recreation: Environmental sciences"	Q737498	458243	Q50668659	2.01803E+13	
41711058	1070	1907-5790	https://doaj.org/toc/1907-5790	RechtIdee	"Academic journal published by Universitas Trunojoyo Madura , covering the subjects:  Law: Law in general. Comparative and uniform law. Jurisprudence"	Q737498	458243	Q50761389	2.01803E+13	
41711059	1070	1907-591X	https://doaj.org/toc/1907-591X	Al Ihkam: Jurnal Hukum & Pranata Sosial	"Academic journal published by State College of Islamic Studies Pamekasan (STAIN Pamekasan) , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	458243	Q50668663	2.01803E+13	
41711060	1070	1907-6037	https://doaj.org/toc/1907-6037	Jurnal Ilmu Keluarga dan Konsumen	"Academic journal published by Institut Pertanian Bogor , covering the subjects:  Social Sciences: The family. Marriage. Woman"	Q737498	458243	Q50668666	2.01803E+13	
41711061	1070	1907-6134	https://doaj.org/toc/1907-6134	Polyglot: Jurnal Ilmiah	"Academic journal published by Universitas Pelita Harapan , covering the subjects:  Education: Education (General) | Language and Literature"	Q737498	458243	Q50668679	2.01803E+13	
41711062	1070	1907-6223	https://doaj.org/toc/1907-6223	Multitek Indonesia	"Academic journal published by Universitas Muhammadiyah Ponorogo , covering the subjects:  Technology: Engineering (General). Civil engineering (General)"	Q737498	458243	Q50668680	2.01803E+13	
41711063	1070	1907-624X	https://doaj.org/toc/1907-624X	Okara: Jurnal Bahasa dan Sastra	"Academic journal published by State College of Islamic Studies Pamekasan (STAIN Pamekasan) , covering the subjects:  Language and Literature"	Q737498	458243	Q50668684	2.01803E+13	
41711064	1070	1907-6371	https://doaj.org/toc/1907-6371	Kodifikasia	"Academic journal published by STAIN Ponorogo , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	458243	Q50668691	2.01803E+13	
41711065	1070	1907-6673	https://doaj.org/toc/1907-6673	Jurnal Keperawatan Soedirman	"Academic journal published by Jenderal Soedirman University , covering the subjects:  Medicine: Nursing"	Q737498	458243	Q50668704	2.01803E+13	
41711066	1070	1907-672X	https://doaj.org/toc/1907-672X	Tadris: Jurnal Pendidikan Islam	"Academic journal published by State College of Islamic Studies Pamekasan (STAIN Pamekasan) , covering the subjects:  Education: Education (General) | Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	458243	Q50668706	2.01803E+13	
41711067	1070	1907-6754	https://doaj.org/toc/1907-6754	Jurnal Riset Akuakultur	"Academic journal published by Pusat Penelitian dan Pengembangan Perikanan , covering the subjects:  Agriculture: Aquaculture. Fisheries. Angling"	Q737498	458243	Q50668708	2.01803E+13	
41711068	1070	1907-6762	https://doaj.org/toc/1907-6762	Media Akuakultur	"Academic journal published by Pusat Penelitian dan Pengembangan Perikanan , covering the subjects:  Agriculture: Aquaculture. Fisheries. Angling"	Q737498	458243	Q50668712	2.01803E+13	
41711069	1070	1907-7211	https://doaj.org/toc/1907-7211	NUANSA	"Academic journal published by State College of Islamic Studies Pamekasan (STAIN Pamekasan) , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	458243	Q50668716	2.01803E+13	
41711070	1070	1907-7238	https://doaj.org/toc/1907-7238	Konseling Religi: Jurnal Bimbingan Konseling Islam	"Academic journal published by Sekolah Tinggi Agama Islam Kudus , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	458243	Q50668718	2.01803E+13	
41711071	1070	1907-7254	https://doaj.org/toc/1907-7254	Edukasia: Jurnal Penelitian Pendidikan Islam	"Academic journal published by Sekolah Tinggi Agama Islam Negeri (STAIN) Kudus , covering the subjects:  Education: Education (General) | Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	78209	Q50808064	2.01803E+13	
41711072	1070	1907-7491	https://doaj.org/toc/1907-7491	Episteme: Jurnal Pengembangan Ilmu Keislaman	"Academic journal published by State Institute of Islamic Studies (IAIN) Tulungagung , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	78209	Q50808065	2.01803E+13	
41711073	1070	1907-7505	https://doaj.org/toc/1907-7505	Kesmas: Jurnal Kesehatan Masyarakat Nasional	"Academic journal published by Universitas Indonesia , covering the subjects:  Medicine: Public aspects of medicine"	Q737498	78209	Q50808066	2.01803E+13	
41711075	1070	1907-8056	https://doaj.org/toc/1907-8056	Agrointek	"Academic journal published by Universitas Trunojoyo Madura , covering the subjects:  Agriculture: Agriculture (General)"	Q737498	78209	Q50808113	2.01803E+13	
41711076	1070	1907-8145	https://doaj.org/toc/1907-8145	Tazkia Islamic Finance and Business Review	"Academic journal published by Tazkia University College of Islamic Economics; Association of Islamic Economics Lecturers , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam | Social Sciences: Commerce: Bu"	Q737498	78209	Q50808112	2.01803E+13	
41711077	1070	1907-817X	https://doaj.org/toc/1907-817X	Jurnal Presipitasi	"Academic journal published by Diponegoro University , covering the subjects:  Technology: Environmental technology. Sanitary engineering"	Q737498	78209	Q50808111	2.01803E+13	
41711078	1070	1907-8226	https://doaj.org/toc/1907-8226	Bawal: Widya Riset Perikanan Tangkap	"Academic journal published by Pusat Penelitian dan Pengembangan Perikanan , covering the subjects:  Agriculture: Aquaculture. Fisheries. Angling | Science: Zoology"	Q737498	78209	Q50808110	2.01803E+13	
41711079	1070	1907-8374	https://doaj.org/toc/1907-8374	Journal of Government and Politics	"Academic journal published by Universitas Muhammadiyah Yogyakarta , covering the subjects:  Political science: Political institutions and public administration (General)"	Q737498	1289477	Q50806545	2.01803E+13	
41711080	1070	1907-8919	https://doaj.org/toc/1907-8919	Pandecta: Research Law Journal	"Academic journal published by Universitas Negeri Semarang , covering the subjects:  Law: Law in general. Comparative and uniform law. Jurisprudence"	Q737498	1289477	Q50806657	2.01803E+13	
41711081	1070	1907-9133	https://doaj.org/toc/1907-9133	Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan	"Academic journal published by Pusat Penelitian dan Pengembangan Daya Saing Produk dan Bioteknologi Kelautan dan Perikanan , covering the subjects:  Agriculture: Aquaculture. Fisheries. Angling"	Q737498	78209	Q50808109	2.01803E+13	
41711082	1070	1907-9761	https://doaj.org/toc/1907-9761	Molekul	"Academic journal published by Jenderal Soedirman University , covering the subjects:  Science: Chemistry"	Q737498	78209	Q50808108	2.01803E+13	
41711083	1070	1907-9931	https://doaj.org/toc/1907-9931	Jurnal Kelautan	"Academic journal published by Trunojoyo University , covering the subjects:  Agriculture: Aquaculture. Fisheries. Angling | Geography. Anthropology. Recreation: Oceanography"	Q737498	78209	Q50808107	2.01803E+13	
41711084	1070	1909-230X	https://doaj.org/toc/1909-230X	Ciencia Política	"Academic journal published by Universidad Nacional de Colombia , covering the subjects:  Political science: Political institutions and public administration (General) | Political science: Political science (General)"	Q737498	15527	Q50418762	2.01803E+13	
41711085	1070	1909-2520	https://doaj.org/toc/1909-2520	"Inventum Ingeniería, Tecnología e Investigación"	"Academic journal published by Corporación Universitaria Minuto de Dios , covering the subjects:  Technology: Engineering (General). Civil engineering (General) | Science: Biology (General): Ecology"	Q737498	78209	Q50808106	2.01803E+13	
41711086	1070	1909-2814	https://doaj.org/toc/1909-2814	Revista Q	"Academic journal published by Universidad Pontificia Bolivariana , covering the subjects:  Education: Special aspects of education"	Q737498	78209	Q50808105	2.01803E+13	
41711087	1070	1909-7050	https://doaj.org/toc/1909-7050	Ciencia y Poder Aéreo	"Academic journal published by Escuela de Posgrados de la Fuerza Aérea Colombiana , covering the subjects:  Technology: Motor vehicles. Aeronautics. Astronautics | Military Science"	Q737498	78209	Q50808104	2.01803E+13	
41711088	1070	1909-7433	https://doaj.org/toc/1909-7433	Panorama	"Academic journal published by Institución Universitaria Politécnico Grancolombiano , covering the subjects:  General Works"	Q737498	1289477	Q50806598	2.01803E+13	
41714019	1070	1909-7778	https://doaj.org/toc/1909-7778	Revista de Derecho Público	"Academic journal published by Universidad de los Andes , covering the subjects:  Law"	Q737498	78209	Q50814803	2.01803E+13	
41714020	1070	1909-7786	https://doaj.org/toc/1909-7786	"Revista de Derecho, Comunicaciones y Nuevas Tecnologías"	"Academic journal published by Universidad de los Andes , covering the subjects:  Technology: Technology (General) | Law"	Q737498	78209	Q50814914	2.01803E+13	
41711089	1070	1909-8642	https://doaj.org/toc/1909-8642	Ciencia y Tecnología de Buques	"Academic journal published by Corporación de Ciencia y Tecnología para el Desarrollo de la Industria Naval, Marítima y Fluvial - COTECMAR , covering the subjects:  Naval Science"	Q737498	78209	Q50808103	2.01803E+13	
41711090	1070	1909-941X	https://doaj.org/toc/1909-941X	CLIO América	"Academic journal published by Universidad del Magdalena , covering the subjects:  Social Sciences"	Q737498	78209	Q50808102	2.01803E+13	
41714021	1070	1911-4788	https://doaj.org/toc/1911-4788	Studies in Social Justice	"Academic journal published by Brock University , covering the subjects:  Social Sciences: Social pathology. Social and public welfare. Criminology"	Q737498	78209	Q50814913	2.01803E+13	
41711091	1070	1911-8066	https://doaj.org/toc/1911-8066	Journal of Risk and Financial Management	"Academic journal published by MDPI AG , covering the subjects:  Social Sciences: Industries. Land use. Labor: Management. Industrial management: Risk in industry. Risk management | Social Sciences: Finance"	Q737498	78209	Q50808101	2.01803E+13	
41714022	1070	1913-4967	https://doaj.org/toc/1913-4967	Mathematics-in-Industry Case Studies	"Academic journal published by Springer , covering the subjects:  Technology: Technology (General): Industrial engineering. Management engineering: Applied mathematics. Quantitative methods"	Q737498	78209	Q50814912	2.01803E+13	
41711093	1070	1913-5963	https://doaj.org/toc/1913-5963	Temps Zéro	"Academic journal published by Université Laval , covering the subjects:  Language and Literature: Literature (General)"	Q737498	78209	Q50808100	2.01803E+13	
41714023	1070	1916-8470	https://doaj.org/toc/1916-8470	Alternative Francophone	"Academic journal published by University of Alberta , covering the subjects:  Language and Literature: French literature - Italian literature - Spanish literature - Portuguese literature | Social Sciences"	Q737498	78209	Q50814911	2.01803E+13	
41714024	1070	1916-9221	https://doaj.org/toc/1916-9221	Canadian Journal for New Scholars in Education	"Academic journal published by Canadian Society for Studies in Education , covering the subjects:  Education"	Q737498	78209	Q50814910	2.01803E+13	
41714025	1070	1918-5901	https://doaj.org/toc/1918-5901	Global Media Journal: Canadian Edition	"Academic journal published by University of Ottawa , covering the subjects:  Language and Literature: Philology. Linguistics: Communication. Mass media | Social Sciences: Sociology (General)"	Q737498	78209	Q50814909	2.01803E+13	
41714026	1070	1918-8439	https://doaj.org/toc/1918-8439	Imaginations: Journal of Cross-Cultural Media Studies	"Academic journal published by Imaginations is simultaneously published via the University of Alberta's (UofA) Open Journal Systems (OJS) and via WordPress, hosted and stored on UofA servers at Campus Saint-Jean (CSJ). , covering the subjects:  Fine Arts |"	Q737498	78209	Q50814907	2.01803E+13	
41714027	1070	1920-0323	https://doaj.org/toc/1920-0323	TranscUlturAl	"Academic journal published by Department of Modern Languages and Cultural Studies, University of Alberta , covering the subjects:  Language and Literature: Philology. Linguistics: Language. Linguistic theory. Comparative grammar: Translating and interpret"	Q737498	78209	Q50814906	2.01803E+13	
41711097	1070	1920-180X	https://doaj.org/toc/1920-180X	Journal of Computational Geometry	"Academic journal published by Carleton University , covering the subjects:  Science: Mathematics: Instruments and machines: Electronic computers. Computer science: Computer software | Science: Mathematics: Analysis"	Q737498	15527	Q6295005	2.01803E+13	
41714028	1070	1920-602X	https://doaj.org/toc/1920-602X	Mémoires du livre / Studies in Book Culture	"Academic journal published by Groupe de recherches et d'études sur le livre au Québec , covering the subjects:  Fine Arts"	Q737498	78209	Q50814905	2.01803E+13	
41714029	1070	1923-1334	https://doaj.org/toc/1923-1334	The Arbutus Review	"Academic journal published by University of Victoria , covering the subjects:  Philosophy. Psychology. Religion | Social Sciences"	Q737498	78209	Q50814904	2.01803E+13	
41711098	1070	1923-2799	https://doaj.org/toc/1923-2799	BioéthiqueOnline	"Academic journal published by BioéthiqueOnline , covering the subjects:  Social Sciences"	Q737498	78209	Q50808099	2.01803E+13	
41711099	1070	1923-2926	https://doaj.org/toc/1923-2926	International Journal of Industrial Engineering Computations	"Academic journal published by Growing Science , covering the subjects:  Technology: Technology (General): Industrial engineering. Management engineering | Technology: Manufactures: Production management. Operations management"	Q737498	1289478	Q50806601	2.01803E+13	
41711101	1070	1923-5755	https://doaj.org/toc/1923-5755	International Review of Scottish Studies	"Academic journal published by Scottish Studies Foundation , covering the subjects:  History (General) and history of Europe: History of Great Britain | Language and Literature: English literature"	Q737498	1289478	Q50806610	2.01803E+13	
41711102	1070	1923-6654	https://doaj.org/toc/1923-6654	OIDA International Journal of Sustainable Development	"Academic journal published by Ontario International Development Agency , covering the subjects:  Social Sciences: Industries. Land use. Labor: Economic growth, development, planning"	Q737498	78209	Q50808098	2.01803E+13	
41714030	1070	1925-0614	https://doaj.org/toc/1925-0614	Voix Plurielles	"Academic journal published by Association des Professeur-e-s de Français des Universités et Collèges Canadiens (APFUCC) , covering the subjects:  Language and Literature: French literature - Italian literature - Spanish literature - Portuguese literature"	Q737498	78209	Q50814903	2.01803E+13	
41714031	1070	1927-0321	https://doaj.org/toc/1927-0321	Technology Innovation Management Review	"Academic journal published by Carleton University , covering the subjects:  Technology: Technology (General) | Social Sciences: Industries. Land use. Labor: Management. Industrial management"	Q737498	78209	Q50814901	2.01803E+13	
41714032	1070	1927-4599	https://doaj.org/toc/1927-4599	The Albatross	"Academic journal published by University of Victoria , covering the subjects:  Language and Literature"	Q737498	78209	Q50814900	2.01803E+13	
41714033	1070	1927-7733	https://doaj.org/toc/1927-7733	Journal of Parkinsonism and Restless Legs Syndrome	"Academic journal published by Dove Medical Press , covering the subjects:  Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system"	Q737498	78209	Q50814899	2.01803E+13	
41711107	1070	1927-9825	https://doaj.org/toc/1927-9825	Canadian Graduate Journal of Sociology and Criminology	"Academic journal published by University of Waterloo , covering the subjects:  Social Sciences: Sociology (General)"	Q737498	458243	Q50668106	2.01803E+13	
